day,month,year,daily_policy_index
22,12,2010,129.36
23,12,2010,79.79
24,12,2010,37.25
25,12,2010,151.38
26,12,2010,245.83
27,12,2010,167.35
28,12,2010,134.15
29,12,2010,112.22
30,12,2010,126.10
31,12,2010,180.76
1,1,2011,231.47
2,1,2011,350.22
3,1,2011,179.94
4,1,2011,99.93
5,1,2011,117.62
6,1,2011,210.12
7,1,2011,78.36
8,1,2011,112.44
9,1,2011,208.07
10,1,2011,142.87
11,1,2011,99.18
12,1,2011,143.29
13,1,2011,86.38
14,1,2011,121.36
15,1,2011,145.47
16,1,2011,124.49
17,1,2011,152.80
18,1,2011,130.09
19,1,2011,169.89
20,1,2011,112.69
21,1,2011,109.35
22,1,2011,72.18
23,1,2011,158.18
24,1,2011,160.06
25,1,2011,99.94
26,1,2011,110.03
27,1,2011,113.47
28,1,2011,122.57
29,1,2011,104.16
30,1,2011,151.47
31,1,2011,114.06
1,2,2011,135.88
2,2,2011,81.51
3,2,2011,62.98
4,2,2011,97.16
5,2,2011,175.43
6,2,2011,143.70
7,2,2011,139.94
8,2,2011,108.00
9,2,2011,80.97
10,2,2011,59.31
11,2,2011,81.01
12,2,2011,159.46
13,2,2011,153.25
14,2,2011,185.50
15,2,2011,156.02
16,2,2011,106.72
17,2,2011,83.15
18,2,2011,97.46
19,2,2011,96.62
20,2,2011,116.84
21,2,2011,119.66
22,2,2011,149.43
23,2,2011,104.96
24,2,2011,117.41
25,2,2011,128.07
26,2,2011,115.80
27,2,2011,173.01
28,2,2011,84.82
1,3,2011,140.96
2,3,2011,202.30
3,3,2011,106.10
4,3,2011,78.77
5,3,2011,73.87
6,3,2011,151.80
7,3,2011,141.02
8,3,2011,143.22
9,3,2011,110.30
10,3,2011,126.24
11,3,2011,170.51
12,3,2011,107.65
13,3,2011,199.64
14,3,2011,193.87
15,3,2011,178.36
16,3,2011,133.15
17,3,2011,145.73
18,3,2011,140.54
19,3,2011,147.62
20,3,2011,221.16
21,3,2011,134.17
22,3,2011,100.29
23,3,2011,106.04
24,3,2011,109.82
25,3,2011,110.94
26,3,2011,161.46
27,3,2011,190.04
28,3,2011,182.28
29,3,2011,124.84
30,3,2011,150.03
31,3,2011,81.91
1,4,2011,148.31
2,4,2011,176.64
3,4,2011,148.13
4,4,2011,103.52
5,4,2011,76.70
6,4,2011,88.40
7,4,2011,163.18
8,4,2011,107.93
9,4,2011,113.46
10,4,2011,124.99
11,4,2011,119.37
12,4,2011,120.58
13,4,2011,84.78
14,4,2011,89.71
15,4,2011,107.61
16,4,2011,122.29
17,4,2011,226.41
18,4,2011,149.96
19,4,2011,129.47
20,4,2011,105.92
21,4,2011,77.90
22,4,2011,168.72
23,4,2011,99.88
24,4,2011,117.05
25,4,2011,118.44
26,4,2011,93.23
27,4,2011,83.58
28,4,2011,66.98
29,4,2011,71.85
30,4,2011,75.96
1,5,2011,109.47
2,5,2011,145.49
3,5,2011,120.64
4,5,2011,100.29
5,5,2011,88.21
6,5,2011,65.14
7,5,2011,88.70
8,5,2011,153.50
9,5,2011,104.29
10,5,2011,108.15
11,5,2011,71.52
12,5,2011,62.30
13,5,2011,94.82
14,5,2011,80.07
15,5,2011,104.64
16,5,2011,123.56
17,5,2011,105.09
18,5,2011,75.09
19,5,2011,95.62
20,5,2011,56.74
21,5,2011,65.68
22,5,2011,145.83
23,5,2011,121.54
24,5,2011,89.39
25,5,2011,115.30
26,5,2011,79.23
27,5,2011,82.40
28,5,2011,70.42
29,5,2011,55.20
30,5,2011,40.03
31,5,2011,71.40
1,6,2011,97.43
2,6,2011,78.19
3,6,2011,120.72
4,6,2011,164.42
5,6,2011,220.17
6,6,2011,107.05
7,6,2011,93.34
8,6,2011,93.84
9,6,2011,86.60
10,6,2011,182.31
11,6,2011,79.23
12,6,2011,168.71
13,6,2011,122.06
14,6,2011,134.01
15,6,2011,76.72
16,6,2011,124.02
17,6,2011,171.50
18,6,2011,157.35
19,6,2011,170.78
20,6,2011,201.65
21,6,2011,95.73
22,6,2011,68.93
23,6,2011,109.84
24,6,2011,124.95
25,6,2011,131.62
26,6,2011,128.73
27,6,2011,108.71
28,6,2011,101.97
29,6,2011,132.50
30,6,2011,128.68
1,7,2011,75.90
2,7,2011,73.02
3,7,2011,163.12
4,7,2011,100.21
5,7,2011,118.28
6,7,2011,134.79
7,7,2011,99.83
8,7,2011,199.44
9,7,2011,265.12
10,7,2011,149.09
11,7,2011,250.81
12,7,2011,187.56
13,7,2011,129.06
14,7,2011,170.74
15,7,2011,163.60
16,7,2011,152.65
17,7,2011,216.46
18,7,2011,99.15
19,7,2011,136.40
20,7,2011,116.97
21,7,2011,121.99
22,7,2011,199.37
23,7,2011,355.29
24,7,2011,305.80
25,7,2011,338.91
26,7,2011,266.01
27,7,2011,261.74
28,7,2011,254.85
29,7,2011,291.21
30,7,2011,487.28
31,7,2011,320.02
1,8,2011,329.02
2,8,2011,490.89
3,8,2011,356.20
4,8,2011,130.12
5,8,2011,189.76
6,8,2011,323.25
7,8,2011,319.21
8,8,2011,476.87
9,8,2011,443.48
10,8,2011,305.99
11,8,2011,230.29
12,8,2011,359.28
13,8,2011,226.53
14,8,2011,285.02
15,8,2011,253.66
16,8,2011,203.84
17,8,2011,146.26
18,8,2011,173.87
19,8,2011,252.25
20,8,2011,224.34
21,8,2011,345.06
22,8,2011,232.55
23,8,2011,230.60
24,8,2011,194.72
25,8,2011,123.67
26,8,2011,215.31
27,8,2011,184.23
28,8,2011,147.46
29,8,2011,178.83
30,8,2011,146.00
31,8,2011,152.92
1,9,2011,252.61
2,9,2011,234.96
3,9,2011,570.11
4,9,2011,263.98
5,9,2011,281.88
6,9,2011,245.23
7,9,2011,185.20
8,9,2011,316.78
9,9,2011,277.01
10,9,2011,192.66
11,9,2011,160.25
12,9,2011,157.25
13,9,2011,315.92
14,9,2011,271.84
15,9,2011,224.41
16,9,2011,237.76
17,9,2011,136.73
18,9,2011,268.06
19,9,2011,247.22
20,9,2011,216.69
21,9,2011,189.98
22,9,2011,112.34
23,9,2011,112.93
24,9,2011,108.74
25,9,2011,228.42
26,9,2011,273.93
27,9,2011,207.28
28,9,2011,148.13
29,9,2011,100.61
30,9,2011,106.29
1,10,2011,99.06
2,10,2011,165.91
3,10,2011,171.61
4,10,2011,183.46
5,10,2011,143.93
6,10,2011,67.52
7,10,2011,141.09
8,10,2011,150.56
9,10,2011,158.26
10,10,2011,136.10
11,10,2011,170.18
12,10,2011,95.29
13,10,2011,144.00
14,10,2011,393.25
15,10,2011,94.38
16,10,2011,168.41
17,10,2011,88.96
18,10,2011,110.32
19,10,2011,104.70
20,10,2011,153.42
21,10,2011,106.79
22,10,2011,144.36
23,10,2011,121.69
24,10,2011,99.31
25,10,2011,127.73
26,10,2011,128.20
27,10,2011,73.65
28,10,2011,123.53
29,10,2011,58.87
30,10,2011,115.53
31,10,2011,106.27
1,11,2011,85.57
2,11,2011,82.60
3,11,2011,74.38
4,11,2011,101.41
5,11,2011,159.90
6,11,2011,123.34
7,11,2011,65.81
8,11,2011,102.30
9,11,2011,98.42
10,11,2011,146.92
11,11,2011,191.23
12,11,2011,222.04
13,11,2011,141.87
14,11,2011,186.38
15,11,2011,116.71
16,11,2011,161.74
17,11,2011,113.76
18,11,2011,100.23
19,11,2011,101.25
20,11,2011,199.89
21,11,2011,175.43
22,11,2011,230.78
23,11,2011,176.33
24,11,2011,87.27
25,11,2011,165.18
26,11,2011,123.34
27,11,2011,165.74
28,11,2011,120.85
29,11,2011,100.85
30,11,2011,90.16
1,12,2011,115.59
2,12,2011,184.64
3,12,2011,134.05
4,12,2011,270.31
5,12,2011,180.69
6,12,2011,101.98
7,12,2011,168.73
8,12,2011,89.75
9,12,2011,176.26
10,12,2011,197.01
11,12,2011,355.02
12,12,2011,270.45
13,12,2011,198.44
14,12,2011,167.64
15,12,2011,106.34
16,12,2011,164.61
17,12,2011,97.99
18,12,2011,186.08
19,12,2011,235.34
20,12,2011,203.98
21,12,2011,180.75
22,12,2011,137.25
23,12,2011,204.63
24,12,2011,235.44
25,12,2011,288.84
26,12,2011,255.97
27,12,2011,219.79
28,12,2011,133.43
29,12,2011,170.36
30,12,2011,140.77
31,12,2011,193.99
1,1,2012,419.03
2,1,2012,217.29
3,1,2012,200.32
4,1,2012,159.76
5,1,2012,92.24
6,1,2012,134.12
7,1,2012,108.81
8,1,2012,218.93
9,1,2012,126.95
10,1,2012,84.34
11,1,2012,168.32
12,1,2012,111.69
13,1,2012,162.32
14,1,2012,55.13
15,1,2012,175.45
16,1,2012,128.39
17,1,2012,147.06
18,1,2012,103.11
19,1,2012,185.30
20,1,2012,118.88
21,1,2012,183.79
22,1,2012,233.12
23,1,2012,158.58
24,1,2012,163.32
25,1,2012,284.94
26,1,2012,124.86
27,1,2012,94.26
28,1,2012,71.47
29,1,2012,191.71
30,1,2012,125.16
31,1,2012,92.52
1,2,2012,123.13
2,2,2012,103.72
3,2,2012,145.63
4,2,2012,89.01
5,2,2012,138.03
6,2,2012,153.87
7,2,2012,103.69
8,2,2012,106.66
9,2,2012,93.89
10,2,2012,168.02
11,2,2012,76.07
12,2,2012,133.04
13,2,2012,91.89
14,2,2012,122.49
15,2,2012,65.95
16,2,2012,128.40
17,2,2012,180.16
18,2,2012,92.34
19,2,2012,155.64
20,2,2012,128.48
21,2,2012,109.80
22,2,2012,119.14
23,2,2012,58.20
24,2,2012,66.25
25,2,2012,133.22
26,2,2012,168.38
27,2,2012,87.58
28,2,2012,73.57
29,2,2012,51.90
1,3,2012,91.38
2,3,2012,66.24
3,3,2012,76.54
4,3,2012,93.62
5,3,2012,74.99
6,3,2012,73.46
7,3,2012,90.74
8,3,2012,54.01
9,3,2012,76.37
10,3,2012,77.02
11,3,2012,134.93
12,3,2012,130.28
13,3,2012,59.01
14,3,2012,101.42
15,3,2012,83.56
16,3,2012,106.65
17,3,2012,92.84
18,3,2012,99.13
19,3,2012,105.58
20,3,2012,63.51
21,3,2012,66.71
22,3,2012,75.81
23,3,2012,74.64
24,3,2012,98.86
25,3,2012,116.13
26,3,2012,135.98
27,3,2012,84.91
28,3,2012,80.81
29,3,2012,99.07
30,3,2012,131.30
31,3,2012,82.22
1,4,2012,140.79
2,4,2012,71.20
3,4,2012,117.31
4,4,2012,78.88
5,4,2012,58.01
6,4,2012,73.89
7,4,2012,129.18
8,4,2012,111.03
9,4,2012,87.04
10,4,2012,78.05
11,4,2012,167.23
12,4,2012,43.06
13,4,2012,63.72
14,4,2012,52.98
15,4,2012,124.56
16,4,2012,78.95
17,4,2012,82.11
18,4,2012,90.56
19,4,2012,89.96
20,4,2012,35.44
21,4,2012,48.26
22,4,2012,104.53
23,4,2012,61.67
24,4,2012,199.47
25,4,2012,87.50
26,4,2012,89.07
27,4,2012,177.79
28,4,2012,83.24
29,4,2012,111.33
30,4,2012,111.81
1,5,2012,91.67
2,5,2012,125.35
3,5,2012,81.30
4,5,2012,87.03
5,5,2012,114.87
6,5,2012,146.40
7,5,2012,164.79
8,5,2012,218.27
9,5,2012,159.06
10,5,2012,72.03
11,5,2012,81.38
12,5,2012,79.63
13,5,2012,176.18
14,5,2012,124.65
15,5,2012,146.71
16,5,2012,117.36
17,5,2012,93.44
18,5,2012,130.74
19,5,2012,119.13
20,5,2012,158.16
21,5,2012,206.00
22,5,2012,129.21
23,5,2012,93.86
24,5,2012,99.17
25,5,2012,106.54
26,5,2012,119.47
27,5,2012,109.08
28,5,2012,80.70
29,5,2012,111.45
30,5,2012,75.26
31,5,2012,108.36
1,6,2012,169.40
2,6,2012,289.70
3,6,2012,265.21
4,6,2012,173.04
5,6,2012,101.15
6,6,2012,148.17
7,6,2012,151.88
8,6,2012,127.91
9,6,2012,93.17
10,6,2012,179.49
11,6,2012,160.88
12,6,2012,92.04
13,6,2012,142.39
14,6,2012,76.57
15,6,2012,218.00
16,6,2012,252.70
17,6,2012,185.89
18,6,2012,191.92
19,6,2012,133.65
20,6,2012,162.54
21,6,2012,162.47
22,6,2012,202.50
23,6,2012,71.63
24,6,2012,200.69
25,6,2012,167.88
26,6,2012,91.77
27,6,2012,190.31
28,6,2012,158.77
29,6,2012,304.81
30,6,2012,222.24
1,7,2012,187.35
2,7,2012,147.52
3,7,2012,104.67
4,7,2012,167.88
5,7,2012,108.29
6,7,2012,145.09
7,7,2012,232.38
8,7,2012,189.02
9,7,2012,142.06
10,7,2012,251.27
11,7,2012,268.08
12,7,2012,184.75
13,7,2012,278.29
14,7,2012,191.24
15,7,2012,175.60
16,7,2012,212.41
17,7,2012,205.58
18,7,2012,213.86
19,7,2012,168.71
20,7,2012,172.74
21,7,2012,187.06
22,7,2012,182.35
23,7,2012,157.65
24,7,2012,139.34
25,7,2012,134.93
26,7,2012,68.36
27,7,2012,128.12
28,7,2012,115.78
29,7,2012,182.58
30,7,2012,166.93
31,7,2012,109.48
1,8,2012,138.78
2,8,2012,130.32
3,8,2012,168.04
4,8,2012,248.31
5,8,2012,250.05
6,8,2012,143.81
7,8,2012,141.07
8,8,2012,86.84
9,8,2012,90.46
10,8,2012,100.51
11,8,2012,139.86
12,8,2012,243.35
13,8,2012,177.44
14,8,2012,168.47
15,8,2012,135.19
16,8,2012,148.34
17,8,2012,114.42
18,8,2012,134.55
19,8,2012,187.33
20,8,2012,110.74
21,8,2012,110.31
22,8,2012,104.40
23,8,2012,132.50
24,8,2012,203.40
25,8,2012,132.36
26,8,2012,157.88
27,8,2012,118.65
28,8,2012,102.07
29,8,2012,110.02
30,8,2012,149.59
31,8,2012,259.97
1,9,2012,131.72
2,9,2012,152.36
3,9,2012,134.67
4,9,2012,117.10
5,9,2012,140.89
6,9,2012,135.68
7,9,2012,195.50
8,9,2012,90.85
9,9,2012,161.35
10,9,2012,125.36
11,9,2012,68.01
12,9,2012,121.80
13,9,2012,150.37
14,9,2012,212.66
15,9,2012,187.60
16,9,2012,122.14
17,9,2012,112.47
18,9,2012,170.21
19,9,2012,174.22
20,9,2012,133.41
21,9,2012,152.08
22,9,2012,137.51
23,9,2012,217.75
24,9,2012,203.28
25,9,2012,126.11
26,9,2012,105.56
27,9,2012,79.76
28,9,2012,159.61
29,9,2012,161.08
30,9,2012,217.00
1,10,2012,178.17
2,10,2012,138.68
3,10,2012,152.28
4,10,2012,108.30
5,10,2012,208.37
6,10,2012,87.67
7,10,2012,207.07
8,10,2012,130.89
9,10,2012,118.20
10,10,2012,129.14
11,10,2012,127.14
12,10,2012,114.50
13,10,2012,111.03
14,10,2012,156.42
15,10,2012,197.95
16,10,2012,199.82
17,10,2012,196.86
18,10,2012,205.58
19,10,2012,170.07
20,10,2012,178.57
21,10,2012,250.82
22,10,2012,155.59
23,10,2012,113.57
24,10,2012,118.63
25,10,2012,128.87
26,10,2012,210.63
27,10,2012,142.45
28,10,2012,215.73
29,10,2012,235.95
30,10,2012,182.04
31,10,2012,141.64
1,11,2012,196.81
2,11,2012,82.44
3,11,2012,224.11
4,11,2012,212.98
5,11,2012,225.43
6,11,2012,195.50
7,11,2012,358.00
8,11,2012,241.14
9,11,2012,278.07
10,11,2012,225.13
11,11,2012,265.14
12,11,2012,188.45
13,11,2012,207.36
14,11,2012,213.51
15,11,2012,195.26
16,11,2012,194.72
17,11,2012,119.39
18,11,2012,241.26
19,11,2012,203.57
20,11,2012,192.60
21,11,2012,159.80
22,11,2012,69.91
23,11,2012,272.90
24,11,2012,190.85
25,11,2012,283.55
26,11,2012,212.05
27,11,2012,177.67
28,11,2012,152.15
29,11,2012,214.40
30,11,2012,251.56
1,12,2012,121.33
2,12,2012,177.86
3,12,2012,174.34
4,12,2012,243.44
5,12,2012,182.40
6,12,2012,244.15
7,12,2012,194.02
8,12,2012,194.39
9,12,2012,221.87
10,12,2012,166.13
11,12,2012,316.27
12,12,2012,161.39
13,12,2012,231.84
14,12,2012,162.65
15,12,2012,128.86
16,12,2012,293.93
17,12,2012,230.80
18,12,2012,136.60
19,12,2012,77.04
20,12,2012,146.83
21,12,2012,188.68
22,12,2012,188.83
23,12,2012,242.39
24,12,2012,236.44
25,12,2012,151.10
26,12,2012,231.81
27,12,2012,350.12
28,12,2012,251.11
29,12,2012,346.49
30,12,2012,321.81
31,12,2012,249.99
1,1,2013,548.47
2,1,2013,329.02
3,1,2013,366.82
4,1,2013,287.90
5,1,2013,272.15
6,1,2013,353.90
7,1,2013,242.97
8,1,2013,113.90
9,1,2013,101.68
10,1,2013,96.78
11,1,2013,196.09
12,1,2013,85.22
13,1,2013,159.23
14,1,2013,170.10
15,1,2013,133.24
16,1,2013,188.22
17,1,2013,131.98
18,1,2013,247.95
19,1,2013,346.93
20,1,2013,170.57
21,1,2013,332.22
22,1,2013,150.73
23,1,2013,168.82
24,1,2013,166.64
25,1,2013,174.97
26,1,2013,127.03
27,1,2013,135.84
28,1,2013,103.21
29,1,2013,140.52
30,1,2013,154.76
31,1,2013,126.24
1,2,2013,124.41
2,2,2013,157.19
3,2,2013,243.55
4,2,2013,154.01
5,2,2013,108.14
6,2,2013,112.99
7,2,2013,91.62
8,2,2013,72.22
9,2,2013,66.61
10,2,2013,87.64
11,2,2013,75.91
12,2,2013,106.26
13,2,2013,112.16
14,2,2013,94.18
15,2,2013,164.94
16,2,2013,131.23
17,2,2013,184.96
18,2,2013,136.77
19,2,2013,72.63
20,2,2013,95.67
21,2,2013,153.96
22,2,2013,134.46
23,2,2013,122.93
24,2,2013,237.51
25,2,2013,267.23
26,2,2013,335.75
27,2,2013,186.20
28,2,2013,234.74
1,3,2013,324.04
2,3,2013,202.86
3,3,2013,122.32
4,3,2013,160.70
5,3,2013,144.85
6,3,2013,172.55
7,3,2013,100.39
8,3,2013,95.85
9,3,2013,233.70
10,3,2013,136.13
11,3,2013,117.47
12,3,2013,111.62
13,3,2013,122.09
14,3,2013,58.06
15,3,2013,104.12
16,3,2013,77.03
17,3,2013,148.54
18,3,2013,115.79
19,3,2013,130.57
20,3,2013,144.81
21,3,2013,156.20
22,3,2013,105.79
23,3,2013,109.54
24,3,2013,126.08
25,3,2013,178.57
26,3,2013,163.29
27,3,2013,177.06
28,3,2013,72.92
29,3,2013,90.71
30,3,2013,115.02
31,3,2013,154.03
1,4,2013,104.12
2,4,2013,86.12
3,4,2013,85.68
4,4,2013,101.29
5,4,2013,104.65
6,4,2013,138.62
7,4,2013,123.55
8,4,2013,64.04
9,4,2013,68.93
10,4,2013,145.88
11,4,2013,55.27
12,4,2013,42.73
13,4,2013,84.41
14,4,2013,114.58
15,4,2013,138.99
16,4,2013,27.22
17,4,2013,86.66
18,4,2013,51.21
19,4,2013,57.50
20,4,2013,83.67
21,4,2013,106.18
22,4,2013,64.71
23,4,2013,111.75
24,4,2013,126.26
25,4,2013,44.58
26,4,2013,92.18
27,4,2013,59.83
28,4,2013,115.63
29,4,2013,107.23
30,4,2013,81.56
1,5,2013,74.13
2,5,2013,101.98
3,5,2013,104.35
4,5,2013,91.00
5,5,2013,103.25
6,5,2013,68.88
7,5,2013,110.22
8,5,2013,60.31
9,5,2013,30.12
10,5,2013,65.03
11,5,2013,95.81
12,5,2013,100.52
13,5,2013,51.80
14,5,2013,166.99
15,5,2013,60.66
16,5,2013,75.24
17,5,2013,27.77
18,5,2013,93.67
19,5,2013,96.28
20,5,2013,76.24
21,5,2013,54.39
22,5,2013,78.07
23,5,2013,68.76
24,5,2013,75.95
25,5,2013,50.14
26,5,2013,109.35
27,5,2013,87.19
28,5,2013,56.65
29,5,2013,69.87
30,5,2013,58.20
31,5,2013,66.84
1,6,2013,68.25
2,6,2013,65.50
3,6,2013,85.84
4,6,2013,60.51
5,6,2013,63.07
6,6,2013,60.60
7,6,2013,63.43
8,6,2013,101.54
9,6,2013,72.35
10,6,2013,76.66
11,6,2013,83.91
12,6,2013,81.19
13,6,2013,48.34
14,6,2013,89.93
15,6,2013,52.02
16,6,2013,102.86
17,6,2013,108.54
18,6,2013,96.83
19,6,2013,117.49
20,6,2013,58.60
21,6,2013,89.92
22,6,2013,67.01
23,6,2013,62.97
24,6,2013,79.15
25,6,2013,69.15
26,6,2013,74.89
27,6,2013,65.35
28,6,2013,116.34
29,6,2013,145.73
30,6,2013,122.13
1,7,2013,78.43
2,7,2013,89.93
3,7,2013,74.91
4,7,2013,116.71
5,7,2013,191.82
6,7,2013,186.17
7,7,2013,190.28
8,7,2013,153.37
9,7,2013,142.43
10,7,2013,64.98
11,7,2013,26.79
12,7,2013,50.01
13,7,2013,59.42
14,7,2013,97.13
15,7,2013,75.52
16,7,2013,90.59
17,7,2013,70.45
18,7,2013,46.82
19,7,2013,87.73
20,7,2013,29.45
21,7,2013,89.47
22,7,2013,177.90
23,7,2013,63.97
24,7,2013,107.63
25,7,2013,57.31
26,7,2013,28.78
27,7,2013,58.63
28,7,2013,96.41
29,7,2013,133.04
30,7,2013,76.21
31,7,2013,77.62
1,8,2013,92.95
2,8,2013,57.34
3,8,2013,117.54
4,8,2013,116.55
5,8,2013,65.12
6,8,2013,60.63
7,8,2013,100.46
8,8,2013,83.30
9,8,2013,99.01
10,8,2013,137.39
11,8,2013,145.71
12,8,2013,80.69
13,8,2013,82.77
14,8,2013,65.28
15,8,2013,43.95
16,8,2013,76.50
17,8,2013,67.78
18,8,2013,121.14
19,8,2013,136.62
20,8,2013,111.56
21,8,2013,96.17
22,8,2013,89.29
23,8,2013,45.99
24,8,2013,106.31
25,8,2013,124.21
26,8,2013,124.03
27,8,2013,86.16
28,8,2013,64.04
29,8,2013,87.64
30,8,2013,91.16
31,8,2013,101.91
1,9,2013,100.75
2,9,2013,137.60
3,9,2013,168.05
4,9,2013,133.57
5,9,2013,121.68
6,9,2013,174.48
7,9,2013,179.74
8,9,2013,95.48
9,9,2013,59.96
10,9,2013,53.00
11,9,2013,96.02
12,9,2013,59.84
13,9,2013,39.94
14,9,2013,91.28
15,9,2013,83.42
16,9,2013,149.94
17,9,2013,127.79
18,9,2013,84.39
19,9,2013,87.37
20,9,2013,160.51
21,9,2013,230.70
22,9,2013,115.33
23,9,2013,105.52
24,9,2013,127.69
25,9,2013,134.20
26,9,2013,83.62
27,9,2013,91.83
28,9,2013,124.00
29,9,2013,127.01
30,9,2013,156.80
1,10,2013,271.77
2,10,2013,205.03
3,10,2013,142.62
4,10,2013,187.28
5,10,2013,170.83
6,10,2013,173.15
7,10,2013,135.95
8,10,2013,198.47
9,10,2013,164.69
10,10,2013,208.16
11,10,2013,197.50
12,10,2013,173.80
13,10,2013,255.14
14,10,2013,317.57
15,10,2013,311.33
16,10,2013,302.38
17,10,2013,323.65
18,10,2013,199.23
19,10,2013,151.96
20,10,2013,152.96
21,10,2013,10.92
22,10,2013,101.82
23,10,2013,172.74
24,10,2013,85.92
25,10,2013,125.94
26,10,2013,75.55
27,10,2013,145.56
28,10,2013,87.68
29,10,2013,168.70
30,10,2013,178.66
31,10,2013,67.75
1,11,2013,45.43
2,11,2013,118.26
3,11,2013,146.81
4,11,2013,146.15
5,11,2013,63.38
6,11,2013,57.22
7,11,2013,46.97
8,11,2013,84.94
9,11,2013,116.91
10,11,2013,77.95
11,11,2013,179.62
12,11,2013,7.71
13,11,2013,55.90
14,11,2013,48.95
15,11,2013,68.24
16,11,2013,85.40
17,11,2013,86.17
18,11,2013,98.11
19,11,2013,83.02
20,11,2013,94.99
21,11,2013,92.72
22,11,2013,67.16
23,11,2013,26.78
24,11,2013,94.28
25,11,2013,138.46
26,11,2013,36.52
27,11,2013,41.47
28,11,2013,116.17
29,11,2013,95.19
30,11,2013,93.59
1,12,2013,119.23
2,12,2013,115.32
3,12,2013,103.28
4,12,2013,98.29
5,12,2013,71.41
6,12,2013,59.69
7,12,2013,77.94
8,12,2013,72.95
9,12,2013,67.72
10,12,2013,98.47
11,12,2013,101.72
12,12,2013,110.87
13,12,2013,127.96
14,12,2013,105.51
15,12,2013,96.72
16,12,2013,100.86
17,12,2013,99.02
18,12,2013,97.71
19,12,2013,152.19
20,12,2013,52.07
21,12,2013,64.44
22,12,2013,158.54
23,12,2013,75.16
24,12,2013,29.66
25,12,2013,50.02
26,12,2013,33.17
27,12,2013,71.17
28,12,2013,70.37
29,12,2013,121.37
30,12,2013,86.24
31,12,2013,130.03
1,1,2014,173.05
2,1,2014,103.08
3,1,2014,113.11
4,1,2014,77.86
5,1,2014,144.91
6,1,2014,121.14
7,1,2014,93.88
8,1,2014,106.42
9,1,2014,60.31
10,1,2014,67.96
11,1,2014,63.29
12,1,2014,130.09
13,1,2014,100.01
14,1,2014,57.03
15,1,2014,67.70
16,1,2014,80.94
17,1,2014,66.52
18,1,2014,36.74
19,1,2014,54.61
20,1,2014,118.21
21,1,2014,93.53
22,1,2014,141.56
23,1,2014,92.85
24,1,2014,84.12
25,1,2014,70.48
26,1,2014,98.10
27,1,2014,75.34
28,1,2014,162.84
29,1,2014,178.46
30,1,2014,86.19
31,1,2014,44.12
1,2,2014,20.22
2,2,2014,60.30
3,2,2014,77.68
4,2,2014,72.24
5,2,2014,103.64
6,2,2014,137.27
7,2,2014,71.97
8,2,2014,49.83
9,2,2014,81.59
10,2,2014,67.15
11,2,2014,78.69
12,2,2014,50.56
13,2,2014,55.58
14,2,2014,43.97
15,2,2014,68.03
16,2,2014,139.89
17,2,2014,78.93
18,2,2014,64.56
19,2,2014,64.88
20,2,2014,67.61
21,2,2014,120.78
22,2,2014,144.80
23,2,2014,140.59
24,2,2014,130.38
25,2,2014,123.05
26,2,2014,87.53
27,2,2014,64.84
28,2,2014,71.20
1,3,2014,49.83
2,3,2014,61.06
3,3,2014,59.55
4,3,2014,48.72
5,3,2014,54.92
6,3,2014,59.46
7,3,2014,59.24
8,3,2014,54.20
9,3,2014,71.32
10,3,2014,78.46
11,3,2014,63.35
12,3,2014,24.21
13,3,2014,45.47
14,3,2014,74.00
15,3,2014,46.45
16,3,2014,60.58
17,3,2014,76.93
18,3,2014,77.69
19,3,2014,48.95
20,3,2014,147.38
21,3,2014,118.59
22,3,2014,170.52
23,3,2014,259.88
24,3,2014,73.83
25,3,2014,17.16
26,3,2014,63.13
27,3,2014,50.81
28,3,2014,86.49
29,3,2014,59.78
30,3,2014,53.83
31,3,2014,45.06
1,4,2014,78.62
2,4,2014,48.76
3,4,2014,55.73
4,4,2014,56.51
5,4,2014,29.41
6,4,2014,52.98
7,4,2014,83.61
8,4,2014,154.81
9,4,2014,48.04
10,4,2014,37.87
11,4,2014,24.93
12,4,2014,66.57
13,4,2014,91.21
14,4,2014,160.58
15,4,2014,46.80
16,4,2014,44.05
17,4,2014,25.15
18,4,2014,51.83
19,4,2014,51.59
20,4,2014,83.81
21,4,2014,61.87
22,4,2014,51.29
23,4,2014,58.66
24,4,2014,51.78
25,4,2014,62.12
26,4,2014,80.87
27,4,2014,68.09
28,4,2014,86.12
29,4,2014,64.01
30,4,2014,35.13
1,5,2014,70.50
2,5,2014,52.59
3,5,2014,41.58
4,5,2014,187.89
5,5,2014,82.21
6,5,2014,98.03
7,5,2014,52.67
8,5,2014,125.36
9,5,2014,55.25
10,5,2014,57.11
11,5,2014,54.05
12,5,2014,77.42
13,5,2014,87.93
14,5,2014,89.46
15,5,2014,64.81
16,5,2014,83.17
17,5,2014,18.35
18,5,2014,45.83
19,5,2014,53.82
20,5,2014,69.59
21,5,2014,64.03
22,5,2014,33.53
23,5,2014,80.12
24,5,2014,43.14
25,5,2014,61.87
26,5,2014,32.79
27,5,2014,50.23
28,5,2014,123.09
29,5,2014,35.24
30,5,2014,66.44
31,5,2014,62.38
1,6,2014,83.16
2,6,2014,75.40
3,6,2014,225.30
4,6,2014,46.18
5,6,2014,49.48
6,6,2014,40.75
7,6,2014,79.59
8,6,2014,178.63
9,6,2014,66.76
10,6,2014,52.35
11,6,2014,125.44
12,6,2014,100.98
13,6,2014,47.20
14,6,2014,57.97
