day,month,year,daily_policy_index
12,12,2007,440.96
13,12,2007,455.32
14,12,2007,698.94
15,12,2007,213.93
16,12,2007,418.37
17,12,2007,418.87
18,12,2007,696.71
19,12,2007,400.76
20,12,2007,593.31
21,12,2007,222.24
22,12,2007,147.00
23,12,2007,125.43
24,12,2007,265.77
25,12,2007,0.00
26,12,2007,349.85
27,12,2007,252.60
28,12,2007,337.57
29,12,2007,371.27
30,12,2007,400.15
31,12,2007,367.51
1,1,2008,614.43
2,1,2008,465.57
3,1,2008,414.80
4,1,2008,217.08
5,1,2008,284.10
6,1,2008,333.69
7,1,2008,608.76
8,1,2008,289.31
9,1,2008,709.46
10,1,2008,420.78
11,1,2008,405.82
12,1,2008,244.16
13,1,2008,307.59
14,1,2008,453.29
15,1,2008,315.17
16,1,2008,329.39
17,1,2008,266.64
18,1,2008,394.15
19,1,2008,153.63
20,1,2008,398.72
21,1,2008,303.50
22,1,2008,488.74
23,1,2008,595.56
24,1,2008,295.06
25,1,2008,362.85
26,1,2008,200.67
27,1,2008,421.81
28,1,2008,574.30
29,1,2008,817.07
30,1,2008,473.23
31,1,2008,531.63
1,2,2008,381.80
2,2,2008,361.40
3,2,2008,137.29
4,2,2008,198.32
5,2,2008,405.46
6,2,2008,281.55
7,2,2008,637.48
8,2,2008,672.74
9,2,2008,230.88
10,2,2008,289.40
11,2,2008,364.53
12,2,2008,440.27
13,2,2008,372.36
14,2,2008,507.85
15,2,2008,373.49
16,2,2008,152.22
17,2,2008,374.21
18,2,2008,639.79
19,2,2008,300.94
20,2,2008,573.20
21,2,2008,234.02
22,2,2008,227.12
23,2,2008,305.98
24,2,2008,165.34
25,2,2008,320.78
26,2,2008,266.85
27,2,2008,707.40
28,2,2008,387.09
29,2,2008,560.20
1,3,2008,386.71
2,3,2008,203.35
3,3,2008,661.52
4,3,2008,483.02
5,3,2008,543.42
6,3,2008,652.52
7,3,2008,393.69
8,3,2008,563.12
9,3,2008,569.64
10,3,2008,283.53
11,3,2008,720.70
12,3,2008,1070.17
13,3,2008,1100.74
14,3,2008,493.57
15,3,2008,242.99
16,3,2008,496.31
17,3,2008,400.40
18,3,2008,767.25
19,3,2008,624.20
20,3,2008,547.51
21,3,2008,179.74
22,3,2008,347.37
23,3,2008,353.68
24,3,2008,234.43
25,3,2008,447.82
26,3,2008,371.61
27,3,2008,451.80
28,3,2008,383.18
29,3,2008,198.56
30,3,2008,221.97
31,3,2008,275.87
1,4,2008,383.16
2,4,2008,471.87
3,4,2008,234.99
4,4,2008,280.80
5,4,2008,263.89
6,4,2008,120.52
7,4,2008,293.51
8,4,2008,299.48
9,4,2008,243.39
10,4,2008,225.73
11,4,2008,396.07
12,4,2008,152.19
13,4,2008,369.42
14,4,2008,584.87
15,4,2008,477.73
16,4,2008,488.73
17,4,2008,201.52
18,4,2008,492.21
19,4,2008,222.74
20,4,2008,327.98
21,4,2008,308.20
22,4,2008,252.70
23,4,2008,418.34
24,4,2008,203.60
25,4,2008,279.54
26,4,2008,240.45
27,4,2008,165.58
28,4,2008,356.80
29,4,2008,489.66
30,4,2008,293.94
1,5,2008,477.97
2,5,2008,269.94
3,5,2008,354.93
4,5,2008,316.01
5,5,2008,470.65
6,5,2008,259.29
7,5,2008,383.24
8,5,2008,335.37
9,5,2008,215.62
10,5,2008,118.20
11,5,2008,193.42
12,5,2008,232.60
13,5,2008,546.26
14,5,2008,505.31
15,5,2008,308.74
16,5,2008,185.69
17,5,2008,277.74
18,5,2008,330.46
19,5,2008,293.29
20,5,2008,258.21
21,5,2008,671.80
22,5,2008,448.69
23,5,2008,176.37
24,5,2008,119.68
25,5,2008,171.23
26,5,2008,252.99
27,5,2008,216.17
28,5,2008,254.82
29,5,2008,399.20
30,5,2008,306.35
31,5,2008,374.48
1,6,2008,426.15
2,6,2008,366.33
3,6,2008,372.57
4,6,2008,374.03
5,6,2008,176.75
6,6,2008,223.20
7,6,2008,166.75
8,6,2008,313.34
9,6,2008,248.06
10,6,2008,357.34
11,6,2008,198.86
12,6,2008,316.91
13,6,2008,248.74
14,6,2008,386.14
15,6,2008,352.84
16,6,2008,310.66
17,6,2008,791.07
18,6,2008,803.92
19,6,2008,149.89
20,6,2008,181.72
21,6,2008,234.80
22,6,2008,291.26
23,6,2008,285.77
24,6,2008,304.18
25,6,2008,417.94
26,6,2008,305.71
27,6,2008,197.24
28,6,2008,108.19
29,6,2008,238.56
30,6,2008,388.47
1,7,2008,448.85
2,7,2008,231.05
3,7,2008,327.79
4,7,2008,321.17
5,7,2008,231.35
6,7,2008,190.79
7,7,2008,618.40
8,7,2008,207.57
9,7,2008,127.07
10,7,2008,217.17
11,7,2008,336.25
12,7,2008,400.41
13,7,2008,490.14
14,7,2008,340.16
15,7,2008,378.17
16,7,2008,293.45
17,7,2008,180.31
18,7,2008,292.89
19,7,2008,182.12
20,7,2008,495.56
21,7,2008,319.21
22,7,2008,309.95
23,7,2008,160.16
24,7,2008,280.98
25,7,2008,245.57
26,7,2008,253.52
27,7,2008,175.52
28,7,2008,334.13
29,7,2008,380.97
30,7,2008,299.71
31,7,2008,343.39
1,8,2008,329.37
2,8,2008,226.04
3,8,2008,348.79
4,8,2008,246.62
5,8,2008,567.05
6,8,2008,383.04
7,8,2008,279.00
8,8,2008,273.82
9,8,2008,240.99
10,8,2008,215.14
11,8,2008,313.15
12,8,2008,225.21
13,8,2008,222.01
14,8,2008,182.08
15,8,2008,180.69
16,8,2008,290.87
17,8,2008,305.48
18,8,2008,260.10
19,8,2008,204.31
20,8,2008,369.74
21,8,2008,509.05
22,8,2008,309.89
23,8,2008,589.45
24,8,2008,188.54
25,8,2008,346.83
26,8,2008,365.37
27,8,2008,408.37
28,8,2008,217.82
29,8,2008,334.55
30,8,2008,225.61
31,8,2008,338.18
1,9,2008,339.33
2,9,2008,430.27
3,9,2008,588.23
4,9,2008,280.16
5,9,2008,184.90
6,9,2008,221.58
7,9,2008,494.26
8,9,2008,400.69
9,9,2008,343.20
10,9,2008,210.58
11,9,2008,295.73
12,9,2008,275.90
13,9,2008,308.93
14,9,2008,140.76
15,9,2008,424.67
16,9,2008,445.65
17,9,2008,564.00
18,9,2008,461.14
19,9,2008,877.61
20,9,2008,644.63
21,9,2008,699.31
22,9,2008,745.80
23,9,2008,691.88
24,9,2008,533.18
25,9,2008,466.83
26,9,2008,476.52
27,9,2008,558.46
28,9,2008,711.01
29,9,2008,386.31
30,9,2008,719.41
1,10,2008,638.80
2,10,2008,561.64
3,10,2008,715.97
4,10,2008,382.97
5,10,2008,472.91
6,10,2008,390.80
7,10,2008,624.63
8,10,2008,715.89
9,10,2008,696.59
10,10,2008,662.96
11,10,2008,568.02
12,10,2008,585.85
13,10,2008,819.14
14,10,2008,741.90
15,10,2008,630.23
16,10,2008,390.62
17,10,2008,433.97
18,10,2008,321.80
19,10,2008,529.38
20,10,2008,391.91
21,10,2008,471.65
22,10,2008,499.49
23,10,2008,443.00
24,10,2008,345.51
25,10,2008,263.02
26,10,2008,407.09
27,10,2008,540.55
28,10,2008,529.74
29,10,2008,433.31
30,10,2008,391.95
31,10,2008,388.77
1,11,2008,412.32
2,11,2008,317.69
3,11,2008,367.92
4,11,2008,446.83
5,11,2008,527.79
6,11,2008,365.56
7,11,2008,435.76
8,11,2008,331.23
9,11,2008,228.98
10,11,2008,287.69
11,11,2008,454.58
12,11,2008,383.92
13,11,2008,353.87
14,11,2008,500.65
15,11,2008,289.18
16,11,2008,505.11
17,11,2008,424.28
18,11,2008,431.90
19,11,2008,425.03
20,11,2008,445.13
21,11,2008,422.85
22,11,2008,266.78
23,11,2008,313.00
24,11,2008,814.15
25,11,2008,907.97
26,11,2008,399.20
27,11,2008,335.19
28,11,2008,436.91
29,11,2008,161.26
30,11,2008,232.13
1,12,2008,575.53
2,12,2008,305.68
3,12,2008,523.71
4,12,2008,378.75
5,12,2008,473.25
6,12,2008,353.49
7,12,2008,236.62
8,12,2008,477.35
9,12,2008,438.73
10,12,2008,353.36
11,12,2008,358.11
12,12,2008,374.06
13,12,2008,237.67
14,12,2008,303.43
15,12,2008,449.68
16,12,2008,455.79
17,12,2008,466.68
18,12,2008,345.73
19,12,2008,277.89
20,12,2008,384.18
21,12,2008,148.68
22,12,2008,199.45
23,12,2008,252.28
24,12,2008,449.70
25,12,2008,0.00
26,12,2008,109.15
27,12,2008,275.77
28,12,2008,335.92
29,12,2008,228.69
30,12,2008,211.65
31,12,2008,387.56
1,1,2009,611.40
2,1,2009,456.91
3,1,2009,191.94
4,1,2009,346.65
5,1,2009,521.44
6,1,2009,436.19
7,1,2009,470.52
8,1,2009,277.67
9,1,2009,215.24
10,1,2009,215.86
11,1,2009,244.73
12,1,2009,249.74
13,1,2009,358.22
14,1,2009,397.36
15,1,2009,368.42
16,1,2009,376.03
17,1,2009,157.01
18,1,2009,137.65
19,1,2009,454.90
20,1,2009,470.58
21,1,2009,588.84
22,1,2009,428.89
23,1,2009,189.59
24,1,2009,226.86
25,1,2009,463.10
26,1,2009,469.50
27,1,2009,366.71
28,1,2009,479.70
29,1,2009,410.17
30,1,2009,253.34
31,1,2009,76.97
1,2,2009,310.71
2,2,2009,307.91
3,2,2009,305.83
4,2,2009,473.12
5,2,2009,409.68
6,2,2009,327.59
7,2,2009,140.12
8,2,2009,364.12
9,2,2009,403.58
10,2,2009,532.23
11,2,2009,329.70
12,2,2009,491.34
13,2,2009,569.60
14,2,2009,257.35
15,2,2009,188.10
16,2,2009,486.93
17,2,2009,408.41
18,2,2009,326.16
19,2,2009,387.03
20,2,2009,314.32
21,2,2009,172.33
22,2,2009,247.52
23,2,2009,481.73
24,2,2009,437.20
25,2,2009,405.94
26,2,2009,368.30
27,2,2009,514.31
28,2,2009,171.04
1,3,2009,247.81
2,3,2009,374.68
3,3,2009,284.82
4,3,2009,216.01
5,3,2009,457.99
6,3,2009,622.50
7,3,2009,191.77
8,3,2009,372.24
9,3,2009,320.03
10,3,2009,458.53
11,3,2009,315.81
12,3,2009,241.41
13,3,2009,216.65
14,3,2009,256.82
15,3,2009,308.75
16,3,2009,154.98
17,3,2009,350.94
18,3,2009,318.95
19,3,2009,494.86
20,3,2009,538.91
21,3,2009,415.82
22,3,2009,274.51
23,3,2009,279.59
24,3,2009,464.65
25,3,2009,357.43
26,3,2009,520.84
27,3,2009,198.82
28,3,2009,265.86
29,3,2009,283.29
30,3,2009,357.71
31,3,2009,382.21
1,4,2009,332.38
2,4,2009,228.24
3,4,2009,181.95
4,4,2009,126.99
5,4,2009,387.63
6,4,2009,324.96
7,4,2009,168.19
8,4,2009,305.65
9,4,2009,269.68
10,4,2009,155.49
11,4,2009,138.89
12,4,2009,186.13
13,4,2009,136.32
14,4,2009,307.67
15,4,2009,256.58
16,4,2009,179.28
17,4,2009,215.87
18,4,2009,281.97
19,4,2009,290.75
20,4,2009,373.62
21,4,2009,287.12
22,4,2009,249.08
23,4,2009,593.39
24,4,2009,413.84
25,4,2009,229.75
26,4,2009,267.32
27,4,2009,181.98
28,4,2009,245.59
29,4,2009,306.09
30,4,2009,152.33
1,5,2009,216.89
2,5,2009,244.53
3,5,2009,167.59
4,5,2009,294.33
5,5,2009,370.63
6,5,2009,390.30
7,5,2009,498.58
8,5,2009,525.55
9,5,2009,226.52
10,5,2009,262.68
11,5,2009,208.23
12,5,2009,276.36
13,5,2009,279.30
14,5,2009,495.76
15,5,2009,192.18
16,5,2009,127.01
17,5,2009,291.54
18,5,2009,489.42
19,5,2009,216.73
20,5,2009,409.28
21,5,2009,458.85
22,5,2009,422.82
23,5,2009,392.26
24,5,2009,425.99
25,5,2009,228.25
26,5,2009,486.95
27,5,2009,95.44
28,5,2009,157.81
29,5,2009,104.87
30,5,2009,40.50
31,5,2009,154.53
1,6,2009,318.62
2,6,2009,272.77
3,6,2009,364.96
4,6,2009,111.94
5,6,2009,347.04
6,6,2009,101.93
7,6,2009,351.90
8,6,2009,525.12
9,6,2009,789.07
10,6,2009,326.79
11,6,2009,273.11
12,6,2009,293.24
13,6,2009,390.99
14,6,2009,397.19
15,6,2009,263.72
16,6,2009,355.46
17,6,2009,389.02
18,6,2009,373.96
19,6,2009,222.75
20,6,2009,174.13
21,6,2009,89.99
22,6,2009,238.04
23,6,2009,275.47
24,6,2009,320.66
25,6,2009,479.90
26,6,2009,184.13
27,6,2009,208.35
28,6,2009,491.94
29,6,2009,292.17
30,6,2009,755.84
1,7,2009,534.63
2,7,2009,336.89
3,7,2009,261.77
4,7,2009,197.38
5,7,2009,379.09
6,7,2009,221.49
7,7,2009,454.43
8,7,2009,372.13
9,7,2009,228.27
10,7,2009,84.97
11,7,2009,121.65
12,7,2009,451.75
13,7,2009,262.04
14,7,2009,482.13
15,7,2009,300.59
16,7,2009,202.14
17,7,2009,290.49
18,7,2009,101.35
19,7,2009,213.20
20,7,2009,332.30
21,7,2009,580.95
22,7,2009,334.00
23,7,2009,313.86
24,7,2009,279.82
25,7,2009,171.84
26,7,2009,365.37
27,7,2009,248.04
28,7,2009,377.01
29,7,2009,247.63
30,7,2009,179.66
31,7,2009,471.22
1,8,2009,118.38
2,8,2009,155.02
3,8,2009,413.02
4,8,2009,366.68
5,8,2009,449.60
6,8,2009,343.12
7,8,2009,385.99
8,8,2009,295.98
9,8,2009,224.66
10,8,2009,210.58
11,8,2009,246.54
12,8,2009,208.36
13,8,2009,481.60
14,8,2009,215.59
15,8,2009,19.14
16,8,2009,414.42
17,8,2009,169.65
18,8,2009,268.51
19,8,2009,206.09
20,8,2009,344.58
21,8,2009,226.31
22,8,2009,194.29
23,8,2009,159.37
24,8,2009,245.30
25,8,2009,361.17
26,8,2009,346.57
27,8,2009,43.34
28,8,2009,286.94
29,8,2009,166.06
30,8,2009,238.04
31,8,2009,310.88
1,9,2009,363.82
2,9,2009,254.22
3,9,2009,203.11
4,9,2009,234.14
5,9,2009,116.41
6,9,2009,171.97
7,9,2009,215.70
8,9,2009,182.95
9,9,2009,267.81
10,9,2009,415.16
11,9,2009,304.31
12,9,2009,111.29
13,9,2009,177.96
14,9,2009,290.70
15,9,2009,350.27
16,9,2009,460.60
17,9,2009,177.44
18,9,2009,261.84
19,9,2009,148.01
20,9,2009,296.07
21,9,2009,368.63
22,9,2009,383.19
23,9,2009,328.39
24,9,2009,294.70
25,9,2009,475.06
26,9,2009,377.77
27,9,2009,86.10
28,9,2009,169.76
29,9,2009,458.59
30,9,2009,182.91
1,10,2009,318.35
2,10,2009,112.54
3,10,2009,134.73
4,10,2009,414.86
5,10,2009,302.26
6,10,2009,488.37
7,10,2009,225.88
8,10,2009,350.39
9,10,2009,292.79
10,10,2009,123.18
11,10,2009,307.65
12,10,2009,254.14
13,10,2009,382.19
14,10,2009,273.23
15,10,2009,288.62
16,10,2009,323.42
17,10,2009,203.59
18,10,2009,173.96
19,10,2009,297.96
20,10,2009,382.69
21,10,2009,190.58
22,10,2009,252.68
23,10,2009,504.36
24,10,2009,266.62
25,10,2009,122.41
26,10,2009,191.10
27,10,2009,184.09
28,10,2009,359.62
29,10,2009,253.70
30,10,2009,219.70
31,10,2009,283.97
1,11,2009,159.10
2,11,2009,254.27
3,11,2009,382.69
4,11,2009,388.91
5,11,2009,374.44
6,11,2009,250.30
7,11,2009,147.38
8,11,2009,203.70
9,11,2009,252.73
10,11,2009,281.14
11,11,2009,194.71
12,11,2009,333.78
13,11,2009,215.75
14,11,2009,184.82
15,11,2009,273.64
16,11,2009,114.58
17,11,2009,287.69
18,11,2009,257.29
19,11,2009,211.77
20,11,2009,238.31
21,11,2009,230.09
22,11,2009,174.97
23,11,2009,368.26
24,11,2009,413.45
25,11,2009,276.33
26,11,2009,388.56
27,11,2009,390.58
28,11,2009,193.99
29,11,2009,237.38
30,11,2009,251.81
1,12,2009,345.02
2,12,2009,376.40
3,12,2009,221.29
4,12,2009,154.00
5,12,2009,186.40
6,12,2009,546.40
7,12,2009,509.65
8,12,2009,653.49
9,12,2009,623.92
10,12,2009,528.55
11,12,2009,322.10
12,12,2009,233.88
13,12,2009,307.78
14,12,2009,320.46
15,12,2009,361.10
16,12,2009,267.25
17,12,2009,361.16
18,12,2009,212.32
19,12,2009,234.98
20,12,2009,156.87
21,12,2009,208.61
22,12,2009,333.78
23,12,2009,241.97
24,12,2009,180.86
25,12,2009,0.00
26,12,2009,35.29
27,12,2009,502.79
28,12,2009,399.14
29,12,2009,183.32
30,12,2009,423.28
31,12,2009,214.65
1,1,2010,253.22
2,1,2010,293.29
3,1,2010,512.72
4,1,2010,695.55
5,1,2010,522.69
6,1,2010,329.54
7,1,2010,424.46
8,1,2010,510.13
9,1,2010,265.06
10,1,2010,278.15
11,1,2010,306.90
12,1,2010,238.38
13,1,2010,318.95
14,1,2010,339.43
15,1,2010,318.34
16,1,2010,268.85
17,1,2010,344.88
18,1,2010,530.00
19,1,2010,455.65
20,1,2010,467.39
21,1,2010,438.85
22,1,2010,500.68
23,1,2010,242.71
24,1,2010,470.12
25,1,2010,356.98
26,1,2010,848.60
27,1,2010,750.83
28,1,2010,479.71
29,1,2010,245.56
30,1,2010,182.73
31,1,2010,371.61
1,2,2010,417.26
2,2,2010,512.37
3,2,2010,335.37
4,2,2010,376.88
5,2,2010,334.39
6,2,2010,194.23
7,2,2010,532.44
8,2,2010,511.58
9,2,2010,536.11
10,2,2010,465.98
11,2,2010,382.80
12,2,2010,265.61
13,2,2010,162.57
14,2,2010,504.70
15,2,2010,162.12
16,2,2010,358.19
17,2,2010,610.49
18,2,2010,579.67
19,2,2010,176.81
20,2,2010,236.74
21,2,2010,437.67
22,2,2010,264.10
23,2,2010,412.37
24,2,2010,610.10
25,2,2010,626.56
26,2,2010,367.95
27,2,2010,486.80
28,2,2010,562.72
1,3,2010,545.15
2,3,2010,721.32
3,3,2010,451.16
4,3,2010,338.90
5,3,2010,336.58
6,3,2010,312.34
7,3,2010,328.65
8,3,2010,477.21
9,3,2010,409.35
10,3,2010,299.31
11,3,2010,303.02
12,3,2010,296.15
13,3,2010,249.49
14,3,2010,262.07
15,3,2010,518.35
16,3,2010,643.79
17,3,2010,324.67
18,3,2010,349.61
19,3,2010,304.42
20,3,2010,207.88
21,3,2010,298.54
22,3,2010,237.47
23,3,2010,489.14
24,3,2010,274.98
25,3,2010,676.20
26,3,2010,426.27
27,3,2010,203.99
28,3,2010,393.44
29,3,2010,375.78
30,3,2010,303.55
31,3,2010,329.13
1,4,2010,299.88
2,4,2010,286.25
3,4,2010,192.54
4,4,2010,158.31
5,4,2010,162.96
6,4,2010,394.56
7,4,2010,620.88
8,4,2010,390.85
9,4,2010,361.67
10,4,2010,130.37
11,4,2010,254.92
12,4,2010,269.68
13,4,2010,530.26
14,4,2010,288.32
15,4,2010,278.40
16,4,2010,374.31
17,4,2010,225.38
18,4,2010,532.64
19,4,2010,310.91
20,4,2010,873.12
21,4,2010,623.84
22,4,2010,396.16
23,4,2010,436.38
24,4,2010,357.05
25,4,2010,439.75
26,4,2010,277.83
27,4,2010,354.33
28,4,2010,616.82
29,4,2010,371.62
30,4,2010,636.73
1,5,2010,335.98
2,5,2010,911.11
3,5,2010,424.28
4,5,2010,388.76
5,5,2010,567.41
6,5,2010,381.36
7,5,2010,511.36
8,5,2010,1149.13
9,5,2010,1172.90
10,5,2010,1236.11
11,5,2010,1171.35
12,5,2010,838.00
13,5,2010,574.24
14,5,2010,368.36
15,5,2010,359.97
16,5,2010,674.65
17,5,2010,260.21
18,5,2010,407.19
19,5,2010,579.46
20,5,2010,514.23
21,5,2010,442.10
22,5,2010,366.19
23,5,2010,468.92
24,5,2010,340.73
25,5,2010,561.93
26,5,2010,454.17
27,5,2010,520.13
28,5,2010,237.79
29,5,2010,263.73
30,5,2010,208.38
31,5,2010,309.45
1,6,2010,535.58
2,6,2010,355.33
3,6,2010,400.94
4,6,2010,506.87
5,6,2010,302.46
6,6,2010,292.85
7,6,2010,292.61
8,6,2010,453.98
9,6,2010,318.58
10,6,2010,406.29
11,6,2010,317.51
12,6,2010,176.60
13,6,2010,525.83
14,6,2010,486.39
15,6,2010,780.70
16,6,2010,396.92
17,6,2010,554.15
18,6,2010,318.04
19,6,2010,231.73
20,6,2010,269.74
21,6,2010,416.68
22,6,2010,337.68
23,6,2010,545.71
24,6,2010,489.58
25,6,2010,408.54
26,6,2010,253.68
27,6,2010,322.35
28,6,2010,686.86
29,6,2010,664.11
30,6,2010,316.77
1,7,2010,445.07
2,7,2010,479.77
3,7,2010,285.28
4,7,2010,217.36
5,7,2010,475.16
6,7,2010,513.17
7,7,2010,431.64
8,7,2010,341.32
9,7,2010,316.27
10,7,2010,444.47
11,7,2010,495.86
12,7,2010,489.73
13,7,2010,572.05
14,7,2010,393.30
15,7,2010,367.00
16,7,2010,371.89
17,7,2010,347.55
18,7,2010,228.08
19,7,2010,222.31
20,7,2010,437.88
21,7,2010,515.54
22,7,2010,640.27
23,7,2010,501.15
24,7,2010,363.68
25,7,2010,476.91
26,7,2010,424.59
27,7,2010,721.22
28,7,2010,443.70
29,7,2010,1026.22
30,7,2010,552.89
31,7,2010,326.16
1,8,2010,402.14
2,8,2010,506.49
3,8,2010,631.29
4,8,2010,575.73
5,8,2010,561.60
6,8,2010,625.35
7,8,2010,291.69
8,8,2010,272.67
9,8,2010,629.51
10,8,2010,528.63
11,8,2010,958.86
12,8,2010,602.87
13,8,2010,294.98
14,8,2010,217.25
15,8,2010,343.46
16,8,2010,397.71
17,8,2010,390.20
18,8,2010,502.33
19,8,2010,438.75
20,8,2010,374.53
21,8,2010,431.32
22,8,2010,265.14
23,8,2010,469.80
24,8,2010,425.56
25,8,2010,608.31
26,8,2010,366.68
27,8,2010,682.73
28,8,2010,526.42
29,8,2010,405.09
30,8,2010,481.88
31,8,2010,338.20
1,9,2010,252.69
2,9,2010,248.64
3,9,2010,587.38
4,9,2010,188.90
5,9,2010,248.57
6,9,2010,305.87
7,9,2010,499.90
8,9,2010,426.73
9,9,2010,421.24
10,9,2010,669.07
11,9,2010,243.37
12,9,2010,348.66
13,9,2010,677.94
14,9,2010,460.79
15,9,2010,369.45
16,9,2010,548.97
17,9,2010,339.32
18,9,2010,195.41
19,9,2010,188.75
20,9,2010,273.94
21,9,2010,623.29
22,9,2010,511.74
23,9,2010,257.43
24,9,2010,375.72
25,9,2010,187.88
26,9,2010,284.74
27,9,2010,271.33
28,9,2010,497.42
29,9,2010,569.54
30,9,2010,439.45
1,10,2010,338.49
2,10,2010,195.44
3,10,2010,467.70
4,10,2010,332.36
5,10,2010,278.49
6,10,2010,472.80
7,10,2010,391.41
8,10,2010,584.89
9,10,2010,167.92
10,10,2010,431.13
11,10,2010,548.46
12,10,2010,341.63
13,10,2010,278.46
14,10,2010,398.19
15,10,2010,271.94
16,10,2010,262.82
17,10,2010,466.89
18,10,2010,619.24
19,10,2010,710.25
20,10,2010,619.60
21,10,2010,797.58
22,10,2010,603.36
23,10,2010,159.20
24,10,2010,322.51
25,10,2010,417.63
26,10,2010,647.07
27,10,2010,752.88
28,10,2010,387.24
29,10,2010,469.42
30,10,2010,443.48
31,10,2010,234.09
1,11,2010,326.20
2,11,2010,321.26
3,11,2010,410.84
4,11,2010,374.92
5,11,2010,376.24
6,11,2010,200.50
7,11,2010,141.71
8,11,2010,272.03
9,11,2010,680.82
10,11,2010,438.39
11,11,2010,511.52
12,11,2010,415.89
13,11,2010,190.06
14,11,2010,393.36
15,11,2010,278.86
16,11,2010,663.51
17,11,2010,568.33
18,11,2010,464.95
19,11,2010,244.73
20,11,2010,231.27
21,11,2010,408.88
22,11,2010,309.38
23,11,2010,562.59
24,11,2010,473.38
25,11,2010,469.52
26,11,2010,195.64
27,11,2010,182.46
28,11,2010,363.64
29,11,2010,675.63
30,11,2010,976.54
1,12,2010,465.95
2,12,2010,399.49
3,12,2010,406.69
4,12,2010,261.57
5,12,2010,253.60
6,12,2010,547.61
7,12,2010,557.86
8,12,2010,300.48
9,12,2010,381.31
10,12,2010,404.43
11,12,2010,298.87
12,12,2010,244.56
13,12,2010,476.86
14,12,2010,432.74
15,12,2010,449.33
16,12,2010,469.06
17,12,2010,490.28
18,12,2010,352.57
19,12,2010,396.51
20,12,2010,460.07
21,12,2010,235.51
22,12,2010,210.03
23,12,2010,182.32
24,12,2010,208.98
25,12,2010,0.00
26,12,2010,359.59
27,12,2010,181.86
28,12,2010,250.89
29,12,2010,525.86
30,12,2010,177.79
31,12,2010,499.32
1,1,2011,357.94
2,1,2011,309.67
3,1,2011,506.72
4,1,2011,414.15
5,1,2011,593.97
6,1,2011,257.84
7,1,2011,406.84
8,1,2011,274.77
9,1,2011,209.43
10,1,2011,327.21
11,1,2011,438.28
12,1,2011,340.87
13,1,2011,252.07
14,1,2011,282.77
15,1,2011,195.66
16,1,2011,160.79
17,1,2011,222.35
18,1,2011,303.45
19,1,2011,166.38
20,1,2011,171.94
21,1,2011,203.89
22,1,2011,154.50
23,1,2011,523.25
24,1,2011,506.75
25,1,2011,627.64
26,1,2011,617.93
27,1,2011,382.62
28,1,2011,297.24
29,1,2011,250.12
30,1,2011,371.11
31,1,2011,168.66
1,2,2011,524.03
2,2,2011,309.65
3,2,2011,266.58
4,2,2011,237.23
5,2,2011,141.71
6,2,2011,221.07
7,2,2011,185.87
8,2,2011,230.32
9,2,2011,269.11
10,2,2011,151.51
11,2,2011,364.95
12,2,2011,269.95
13,2,2011,113.39
14,2,2011,191.07
15,2,2011,352.69
16,2,2011,486.40
17,2,2011,276.14
18,2,2011,133.63
19,2,2011,202.46
20,2,2011,223.33
21,2,2011,252.32
22,2,2011,380.78
23,2,2011,281.95
24,2,2011,293.77
25,2,2011,222.54
26,2,2011,184.72
27,2,2011,215.40
28,2,2011,186.92
1,3,2011,378.70
2,3,2011,480.04
3,3,2011,353.74
4,3,2011,341.29
5,3,2011,249.41
6,3,2011,390.40
7,3,2011,502.31
8,3,2011,442.88
9,3,2011,265.31
10,3,2011,415.68
11,3,2011,327.26
12,3,2011,234.92
13,3,2011,157.44
14,3,2011,420.01
15,3,2011,315.18
16,3,2011,225.23
17,3,2011,259.32
18,3,2011,150.74
19,3,2011,333.33
20,3,2011,243.82
21,3,2011,464.40
22,3,2011,407.77
23,3,2011,463.78
24,3,2011,685.62
25,3,2011,259.21
26,3,2011,281.90
27,3,2011,330.42
28,3,2011,265.95
29,3,2011,481.35
30,3,2011,458.51
31,3,2011,354.61
1,4,2011,267.29
2,4,2011,229.29
3,4,2011,233.56
4,4,2011,469.26
5,4,2011,503.26
6,4,2011,351.20
7,4,2011,292.76
8,4,2011,435.06
9,4,2011,123.88
10,4,2011,121.03
11,4,2011,175.26
12,4,2011,313.01
13,4,2011,284.88
14,4,2011,270.91
15,4,2011,210.00
16,4,2011,140.02
17,4,2011,251.90
18,4,2011,343.72
19,4,2011,345.29
20,4,2011,383.29
21,4,2011,304.66
22,4,2011,217.05
23,4,2011,180.10
24,4,2011,204.97
25,4,2011,224.33
26,4,2011,405.23
27,4,2011,306.26
28,4,2011,224.79
29,4,2011,222.23
30,4,2011,193.96
1,5,2011,356.83
2,5,2011,331.08
3,5,2011,233.94
4,5,2011,396.13
5,5,2011,285.88
6,5,2011,293.86
7,5,2011,177.99
8,5,2011,142.51
9,5,2011,168.55
10,5,2011,302.19
11,5,2011,264.54
12,5,2011,536.93
13,5,2011,152.48
14,5,2011,108.95
15,5,2011,447.67
16,5,2011,424.80
17,5,2011,421.25
18,5,2011,284.14
19,5,2011,543.65
20,5,2011,396.60
21,5,2011,356.61
22,5,2011,136.92
23,5,2011,350.14
24,5,2011,292.29
25,5,2011,267.45
26,5,2011,196.55
27,5,2011,194.38
28,5,2011,77.68
29,5,2011,198.45
30,5,2011,404.02
31,5,2011,300.81
1,6,2011,265.45
2,6,2011,289.92
3,6,2011,297.37
